timestamp (python), timestamp (Teensy), Angular pos (deg), AGC, Status, Angular Vel (deg),Angular Position (zeroed),,,
44.60146523,18099,122.2558594,71,103,-70.3125,-6.591796875,,,
44.6114645,18109,121.5527344,71,103,-63.9204559,-7.294921875,,,
44.62246466,18120,120.9375,71,103,-61.5234375,-7.91015625,,,
44.63246775,18130,120.4101563,71,103,-47.9403419,-8.4375,,,
44.64346719,18141,119.8828125,71,103,-52.734375,-8.96484375,,,
44.65346503,18151,119.4433594,71,103,-39.9502831,-9.404296875,,,
44.66346431,18162,119.1796875,71,103,-26.3671875,-9.66796875,,,
44.67446494,18172,118.828125,71,103,-35.15625,-10.01953125,,,
44.68446875,18182,118.7402344,71,103,-7.990057,-10.10742188,,,
44.69546437,18193,118.5644531,71,103,-17.578125,-10.28320313,,,
44.70546651,18203,118.5644531,71,103,0,-10.28320313,,,
44.716465,18214,118.6523438,71,103,8.7890625,-10.1953125,,,
44.72646379,18224,118.828125,71,103,15.980114,-10.01953125,,,
44.73746514,18235,119.0917969,71,103,26.3671875,-9.755859375,,,
44.74750876,18245,119.3554688,71,103,26.3671875,-9.4921875,,,
44.7580266,18255,119.7949219,71,103,39.9502831,-9.052734375,,,
44.76802492,18266,120.234375,71,103,43.9453125,-8.61328125,,,
44.77867484,18276,120.8496094,71,103,55.930397,-7.998046875,,,
44.78867936,18287,121.4648438,71,103,61.5234375,-7.3828125,,,
44.79967642,18297,122.0800781,71,103,61.5234375,-6.767578125,,,
44.80967593,18308,122.7832031,71,103,63.9204559,-6.064453125,,,
44.82067466,18318,123.5742188,71,103,79.1015625,-5.2734375,,,
44.83067679,18328,124.3652344,71,103,71.9105148,-4.482421875,,,
44.84067726,18339,125.2441406,71,103,87.890625,-3.603515625,,,
44.85167527,18349,126.0351563,71,103,71.9105148,-2.8125,,,
44.86167765,18360,127.0019531,71,103,96.6796875,-1.845703125,,,
44.87267661,18370,127.8808594,71,103,87.890625,-0.966796875,,,
44.88267589,18380,128.7597656,71,103,79.9005661,-0.087890625,,,
44.89367533,18391,129.6386719,71,103,87.890625,0.791015625,,,
44.90367508,18401,130.5175781,71,103,79.9005661,1.669921875,,,
44.9146769,18412,131.484375,71,103,96.6796875,2.63671875,,,
44.92467546,18422,132.2753906,71,103,71.9105148,3.427734375,,,
44.93467808,18433,133.1542969,71,103,87.890625,4.306640625,,,
44.9456811,18443,133.8574219,71,103,70.3125,5.009765625,,,
44.95567489,18453,134.6484375,71,103,71.9105148,5.80078125,,,
44.96567488,18464,135.3515625,71,103,70.3125,6.50390625,,,
44.97667551,18474,135.9667969,71,103,55.930397,7.119140625,,,
44.98767757,18485,136.4941406,71,103,52.734375,7.646484375,,,
44.99767542,18495,137.0214844,71,103,47.9403419,8.173828125,,,
45.00768876,18506,137.4609375,71,103,43.9453125,8.61328125,,,
45.0186913,18516,137.9003906,71,103,43.9453125,9.052734375,,,
45.02868819,18526,138.1640625,71,103,23.970171,9.31640625,,,
45.03868866,18537,138.3398438,71,103,17.578125,9.4921875,,,
45.04968953,18547,138.515625,71,103,15.980114,9.66796875,,,
45.05968833,18558,138.515625,71,103,0,9.66796875,,,
45.07068872,18568,138.515625,71,103,0,9.66796875,,,
45.08068824,18579,138.4277344,71,103,-8.7890625,9.580078125,,,
45.09169173,18589,138.2519531,71,103,-17.578125,9.404296875,,,
45.1016891,18599,137.9882813,71,103,-23.970171,9.140625,,,
45.11270118,18610,137.7246094,71,103,-26.3671875,8.876953125,,,
45.12270164,18620,137.2851563,71,103,-39.9502831,8.4375,,,
45.13370466,18631,136.8457031,71,103,-43.9453125,7.998046875,,,
45.14370131,18641,136.3183594,71,103,-47.9403419,7.470703125,,,
45.15370107,18652,135.703125,71,103,-61.5234375,6.85546875,,,
45.16470313,18662,135.0878906,71,103,-61.5234375,6.240234375,,,
45.17470098,18672,134.296875,71,103,-71.9105148,5.44921875,,,
45.18570375,18683,133.59375,71,103,-70.3125,4.74609375,,,
45.19570279,18693,132.8027344,71,103,-71.9105148,3.955078125,,,
45.20670557,18704,131.9238281,71,103,-87.890625,3.076171875,,,
45.21670127,18714,131.1328125,71,103,-71.9105148,2.28515625,,,
45.22670221,18725,130.2539063,71,103,-87.890625,1.40625,,,
45.23770237,18735,129.375,71,103,-87.890625,0.52734375,,,
45.24770236,18745,128.4960938,71,103,-79.9005661,-0.3515625,,,
45.25870156,18756,127.5292969,71,103,-96.6796875,-1.318359375,,,
45.26870131,18766,126.6503906,71,103,-79.9005661,-2.197265625,,,
45.27870178,18777,125.7714844,71,103,-87.890625,-3.076171875,,,
45.28970098,18787,124.9804688,71,103,-71.9105148,-3.8671875,,,
45.2997005,18798,124.1015625,71,103,-87.890625,-4.74609375,,,
45.31070089,18808,123.3984375,71,103,-70.3125,-5.44921875,,,
45.32070112,18818,122.6074219,71,103,-71.9105148,-6.240234375,,,
45.33070064,18829,121.9042969,71,103,-70.3125,-6.943359375,,,
45.34170198,18839,121.2890625,71,103,-55.930397,-7.55859375,,,
45.35170388,18850,120.6738281,71,103,-61.5234375,-8.173828125,,,
45.36270142,18860,120.234375,71,103,-43.9453125,-8.61328125,,,
45.37270355,18871,119.7949219,71,103,-39.9502831,-9.052734375,,,
45.38370156,18881,119.4433594,71,103,-35.15625,-9.404296875,,,
45.39370131,18891,119.1796875,71,103,-23.970171,-9.66796875,,,
45.40370202,18902,118.9160156,71,103,-26.3671875,-9.931640625,,,
45.4147017,18912,118.828125,71,103,-7.990057,-10.01953125,,,
45.42470336,18923,118.7402344,71,103,-8.7890625,-10.10742188,,,
45.4357028,18933,118.828125,71,103,8.7890625,-10.01953125,,,
45.44570088,18943,118.9160156,71,103,7.990057,-9.931640625,,,
45.45670152,18954,119.1796875,71,103,26.3671875,-9.66796875,,,
45.46675181,18964,119.4433594,71,103,23.970171,-9.404296875,,,
45.47674108,18975,119.7949219,71,103,35.15625,-9.052734375,,,
45.48774052,18985,120.234375,71,103,39.9502831,-8.61328125,,,
45.49844408,18996,120.7617188,71,103,52.734375,-8.0859375,,,
45.50845242,19006,121.2890625,71,103,52.734375,-7.55859375,,,
45.5184536,19016,121.9042969,71,103,55.930397,-6.943359375,,,
45.52945113,19027,122.6074219,71,103,70.3125,-6.240234375,,,
45.53945208,19037,123.3984375,71,103,71.9105148,-5.44921875,,,
45.55045128,19048,124.1894531,71,103,79.1015625,-4.658203125,,,
45.56045175,19058,124.9804688,71,103,71.9105148,-3.8671875,,,
45.57045317,19069,125.859375,71,103,87.890625,-2.98828125,,,
45.58145142,19079,126.7382813,71,103,87.890625,-2.109375,,,
45.59145141,19089,127.6171875,71,103,79.9005661,-1.23046875,,,
45.60245156,19100,128.4960938,71,103,87.890625,-0.3515625,,,
45.61308694,19110,129.375,71,103,79.9005661,0.52734375,,,
45.62308574,19121,130.2539063,71,103,87.890625,1.40625,,,
45.63308549,19131,131.1328125,71,103,79.9005661,2.28515625,,,
45.64408636,19142,131.9238281,71,103,79.1015625,3.076171875,,,
45.65408754,19152,132.7148438,71,103,79.1015625,3.8671875,,,
45.66508818,19162,133.5058594,71,103,71.9105148,4.658203125,,,
45.67508578,19173,134.296875,71,103,79.1015625,5.44921875,,,
45.68608665,19183,135,71,103,63.9204559,6.15234375,,,
45.69608617,19194,135.6152344,71,103,61.5234375,6.767578125,,,
45.7060883,19204,136.2304688,71,103,55.930397,7.3828125,,,
45.7170856,19215,136.6699219,71,103,43.9453125,7.822265625,,,
45.72708559,19225,137.1972656,71,103,52.734375,8.349609375,,,
45.73791909,19235,137.5488281,71,103,31.960228,8.701171875,,,
45.74791861,19246,137.9003906,71,103,35.15625,9.052734375,,,
45.75891924,19256,138.1640625,71,103,23.970171,9.31640625,,,
45.76891994,19267,138.3398438,71,103,17.578125,9.4921875,,,
45.77891922,19277,138.4277344,71,103,7.990057,9.580078125,,,
45.78991938,19288,138.4277344,71,103,0,9.580078125,,,
45.79991889,19298,138.3398438,71,103,-8.7890625,9.4921875,,,
45.81091905,19308,138.1640625,71,103,-15.980114,9.31640625,,,
45.82162905,19319,137.9882813,71,103,-17.578125,9.140625,,,
45.83163095,19329,137.7246094,71,103,-23.970171,8.876953125,,,
45.84263158,19340,137.2851563,71,103,-43.9453125,8.4375,,,
45.85263038,19350,136.8457031,71,103,-39.9502831,7.998046875,,,
45.8626318,19361,136.40625,71,103,-43.9453125,7.55859375,,,
45.87363267,19371,135.7910156,71,103,-61.5234375,6.943359375,,,
45.88363123,19381,135.2636719,71,103,-47.9403419,6.416015625,,,
45.89411855,19392,134.5605469,71,103,-70.3125,5.712890625,,,
45.90474558,19402,133.7695313,71,103,-71.9105148,4.921875,,,
45.91564751,19413,132.9785156,71,103,-79.1015625,4.130859375,,,
45.92586374,19423,132.2753906,71,103,-70.3125,3.427734375,,,
45.93622279,19434,131.3964844,71,103,-79.9005661,2.548828125,,,
45.94633436,19444,130.5175781,71,103,-87.890625,1.669921875,,,
45.95715594,19454,129.7265625,71,103,-71.9105148,0.87890625,,,
45.96739268,19465,128.7597656,71,103,-96.6796875,-0.087890625,,,
45.97802138,19475,127.8808594,71,103,-79.9005661,-0.966796875,,,
45.98815393,19486,127.0019531,71,103,-87.890625,-1.845703125,,,
45.99823642,19496,126.2109375,71,103,-79.1015625,-2.63671875,,,
46.00911331,19506,125.3320313,71,103,-79.9005661,-3.515625,,,
46.01978707,19517,124.453125,71,103,-87.890625,-4.39453125,,,
46.03001475,19527,123.6621094,71,103,-71.9105148,-5.185546875,,,
46.04001594,19538,122.9589844,71,103,-70.3125,-5.888671875,,,
46.0507679,19548,122.2558594,71,103,-63.9204559,-6.591796875,,,
46.06146717,19559,121.640625,71,103,-61.5234375,-7.20703125,,,
46.07146621,19569,121.0253906,71,103,-61.5234375,-7.822265625,,,
46.08146858,19579,120.4980469,71,103,-47.9403419,-8.349609375,,,
46.09246659,19590,120.0585938,71,103,-43.9453125,-8.7890625,,,
46.10246682,19600,119.6191406,71,103,-39.9502831,-9.228515625,,,
46.11346698,19611,119.3554688,71,103,-26.3671875,-9.4921875,,,
46.12346697,19621,119.0917969,71,103,-23.970171,-9.755859375,,,
46.13346887,19632,119.0039063,71,103,-8.7890625,-9.84375,,,
46.1444664,19642,118.9160156,71,103,-8.7890625,-9.931640625,,,
46.15446615,19652,118.9160156,71,103,0,-9.931640625,,,
46.16546631,19663,119.0039063,71,103,8.7890625,-9.84375,,,
46.17546892,19673,119.1796875,71,103,15.980114,-9.66796875,,,
46.18646669,19684,119.4433594,71,103,26.3671875,-9.404296875,,,
46.19647741,19694,119.7949219,71,103,31.960228,-9.052734375,,,
46.20649672,19705,120.1464844,71,103,35.15625,-8.701171875,,,
46.21749663,19715,120.6738281,71,103,52.734375,-8.173828125,,,
46.22749329,19725,121.2011719,71,103,47.9403419,-7.646484375,,,
46.2384932,19736,121.8164063,71,103,61.5234375,-7.03125,,,
46.24849725,19746,122.5195313,71,103,63.9204559,-6.328125,,,
46.25949359,19757,123.2226563,71,103,70.3125,-5.625,,,
46.26949263,19767,123.9257813,71,103,63.9204559,-4.921875,,,
46.27949667,19778,124.8046875,71,103,87.890625,-4.04296875,,,
46.29049516,19788,125.5957031,71,103,79.1015625,-3.251953125,,,
46.30049348,19798,126.3867188,71,103,71.9105148,-2.4609375,,,
46.31090474,19809,127.265625,71,103,87.890625,-1.58203125,,,
46.32191396,19819,128.1445313,71,103,79.9005661,-0.703125,,,
46.33191133,19830,129.0234375,71,103,87.890625,0.17578125,,,
46.34291053,19840,129.9023438,71,103,79.9005661,1.0546875,,,
46.35291147,19851,130.78125,71,103,87.890625,1.93359375,,,
46.36391521,19861,131.6601563,71,103,87.890625,2.8125,,,
46.37391162,19871,132.4511719,71,103,71.9105148,3.603515625,,,
46.38391352,19882,133.2421875,71,103,79.1015625,4.39453125,,,
46.39491343,19892,133.9453125,71,103,63.9204559,5.09765625,,,
46.40491223,19903,134.6484375,71,103,70.3125,5.80078125,,,
46.41591096,19913,135.3515625,71,103,63.9204559,6.50390625,,,
46.42591143,19924,135.9667969,71,103,61.5234375,7.119140625,,,
46.43623352,19934,136.4941406,71,103,52.734375,7.646484375,,,
46.44691157,19944,136.9335938,71,103,39.9502831,8.0859375,,,
46.45691133,19955,137.3730469,71,103,43.9453125,8.525390625,,,
46.46791124,19965,137.7246094,71,103,31.960228,8.876953125,,,
46.47791147,19976,137.9882813,71,103,26.3671875,9.140625,,,
46.48891282,19986,138.1640625,71,103,17.578125,9.31640625,,,
46.49891186,19997,138.2519531,71,103,7.990057,9.404296875,,,
46.5089128,20007,138.3398438,71,103,8.7890625,9.4921875,,,
46.51991081,20017,138.2519531,71,103,-7.990057,9.404296875,,,
46.5299108,20028,138.1640625,71,103,-8.7890625,9.31640625,,,
46.54091191,20038,137.9882813,71,103,-15.980114,9.140625,,,
46.55091453,20049,137.7246094,71,103,-26.3671875,8.876953125,,,
46.56191134,20059,137.2851563,71,103,-43.9453125,8.4375,,,
46.57191133,20069,136.9335938,71,103,-31.960228,8.0859375,,,
46.58191156,20080,136.4941406,71,103,-43.9453125,7.646484375,,,
46.59291077,20090,135.9667969,71,103,-47.9403419,7.119140625,,,
46.60291171,20101,135.3515625,71,103,-61.5234375,6.50390625,,,
46.61391163,20111,134.7363281,71,103,-55.930397,5.888671875,,,
46.62391305,20122,133.9453125,71,103,-79.1015625,5.09765625,,,
46.63391185,20132,133.2421875,71,103,-70.3125,4.39453125,,,
46.64491105,20142,132.4511719,71,103,-71.9105148,3.603515625,,,
46.65491247,20153,131.6601563,71,103,-79.1015625,2.8125,,,
46.66591215,20163,130.78125,71,103,-79.9005661,1.93359375,,,
46.67591071,20174,129.9902344,71,103,-79.1015625,1.142578125,,,
46.68691087,20184,129.1113281,71,103,-79.9005661,0.263671875,,,
46.69731069,20195,128.2324219,71,103,-87.890625,-0.615234375,,,
46.70760393,20205,127.3535156,71,103,-87.890625,-1.494140625,,,
46.71760106,20215,126.4746094,71,103,-79.9005661,-2.373046875,,,
46.72860241,20226,125.6835938,71,103,-79.1015625,-3.1640625,,,
46.73860288,20236,124.8046875,71,103,-79.9005661,-4.04296875,,,
46.74960327,20247,124.0136719,71,103,-79.1015625,-4.833984375,,,
46.75960112,20257,123.3105469,71,103,-63.9204559,-5.537109375,,,
46.76970983,20268,122.6074219,71,103,-70.3125,-6.240234375,,,
46.78037429,20278,121.9042969,71,103,-70.3125,-6.943359375,,,
46.79037428,20288,121.2890625,71,103,-55.930397,-7.55859375,,,
46.80137539,20299,120.8496094,71,103,-43.9453125,-7.998046875,,,
46.81237555,20309,120.3222656,71,103,-47.9403419,-8.525390625,,,
46.82237458,20320,119.9707031,71,103,-35.15625,-8.876953125,,,
46.83237696,20330,119.6191406,71,103,-31.960228,-9.228515625,,,
46.84337544,20341,119.3554688,71,103,-26.3671875,-9.4921875,,,
46.85337424,20351,119.1796875,71,103,-17.578125,-9.66796875,,,
46.86337423,20361,119.0917969,71,103,-7.990057,-9.755859375,,,
46.87437463,20372,119.0917969,71,103,0,-9.755859375,,,
46.88437676,20382,119.1796875,71,103,7.990057,-9.66796875,,,
46.89537644,20393,119.2675781,71,103,8.7890625,-9.580078125,,,
46.90537453,20403,119.53125,71,103,23.970171,-9.31640625,,,
46.91637516,20414,119.7949219,71,103,26.3671875,-9.052734375,,,
46.92637444,20424,120.1464844,71,103,35.15625,-8.701171875,,,
46.93637443,20434,120.5859375,71,103,39.9502831,-8.26171875,,,
46.94737506,20445,121.1132813,71,103,52.734375,-7.734375,,,
46.95765233,20455,121.7285156,71,103,55.930397,-7.119140625,,,
46.96837401,20466,122.34375,71,103,61.5234375,-6.50390625,,,
46.978374,20476,123.046875,71,103,63.9204559,-5.80078125,,,
46.98837662,20487,123.75,71,103,70.3125,-5.09765625,,,
46.9993751,20497,124.5410156,71,103,79.1015625,-4.306640625,,,
47.00937462,20507,125.3320313,71,103,71.9105148,-3.515625,,,
47.02037406,20518,126.1230469,71,103,79.1015625,-2.724609375,,,
47.0303762,20528,127.0019531,71,103,79.9005661,-1.845703125,,,
47.04137802,20539,127.8808594,71,103,87.890625,-0.966796875,,,
47.05137444,20549,128.671875,71,103,71.9105148,-0.17578125,,,
47.06137729,20560,129.5507813,71,103,87.890625,0.703125,,,
47.07237601,20570,130.4296875,71,103,87.890625,1.58203125,,,
47.08237743,20580,131.2207031,71,103,71.9105148,2.373046875,,,
47.09337449,20591,132.0996094,71,103,87.890625,3.251953125,,,
47.10337877,20601,132.890625,71,103,71.9105148,4.04296875,,,
47.1143775,20612,133.59375,71,103,70.3125,4.74609375,,,
47.12437439,20622,134.296875,71,103,70.3125,5.44921875,,,
47.13437748,20632,112.5,71,103,64.71946048,-16.34765625,,,
47.14537644,20643,135.6152344,71,103,56.32990119,6.767578125,,,
47.15537524,20653,136.1425781,71,103,47.9403419,7.294921875,,,
47.16637444,20664,136.5820313,71,103,43.9453125,7.734375,,,
47.1763773,20674,137.0214844,71,103,39.9502831,8.173828125,,,
47.18737864,20685,137.3730469,71,103,35.15625,8.525390625,,,
47.19737387,20695,137.7246094,71,103,35.15625,8.876953125,,,
47.20737576,20705,137.9003906,71,103,15.980114,9.052734375,,,
47.21837878,20716,138.0761719,71,103,17.578125,9.228515625,,,
47.22837496,20726,138.0761719,71,103,0,9.228515625,,,
47.23937535,20737,138.0761719,71,103,0,9.228515625,,,
47.24937677,20747,137.9882813,71,103,-7.990057,9.140625,,,
47.26056433,20758,137.9003906,71,103,-8.7890625,9.052734375,,,
47.27037454,20768,137.6367188,71,103,-26.3671875,8.7890625,,,
47.28037548,20778,137.2851563,71,103,-31.960228,8.4375,,,
47.29137707,20789,136.9335938,71,103,-35.15625,8.0859375,,,
47.30137467,20799,136.4941406,71,103,-39.9502831,7.646484375,,,
47.31237459,20810,136.0546875,71,103,-43.9453125,7.20703125,,,
47.32237744,20820,135.4394531,71,103,-55.930397,6.591796875,,,
47.33337617,20831,134.8242188,71,103,-61.5234375,5.9765625,,,
47.34337473,20841,134.1210938,71,103,-70.3125,5.2734375,,,
47.35337448,20851,133.5058594,71,103,-55.930397,4.658203125,,,
47.36437702,20862,132.7148438,71,103,-79.1015625,3.8671875,,,
47.37437463,20872,131.9238281,71,103,-71.9105148,3.076171875,,,
47.38537788,20883,131.1328125,71,103,-79.1015625,2.28515625,,,
47.39537692,20893,130.2539063,71,103,-79.9005661,1.40625,,,
47.40537786,20904,129.4628906,71,103,-79.1015625,0.615234375,,,
47.41637516,20914,128.5839844,71,103,-87.890625,-0.263671875,,,
47.42637682,20924,127.7050781,71,103,-79.9005661,-1.142578125,,,
47.43737507,20935,126.8261719,71,103,-87.890625,-2.021484375,,,
47.44737434,20945,126.0351563,71,103,-71.9105148,-2.8125,,,
47.4583745,20956,125.2441406,71,103,-79.1015625,-3.603515625,,,
47.46837544,20966,124.453125,71,103,-71.9105148,-4.39453125,,,
47.47837663,20977,123.6621094,71,103,-79.1015625,-5.185546875,,,
47.48937488,20987,123.046875,71,103,-61.5234375,-5.80078125,,,
47.49937654,20997,122.34375,71,103,-63.9204559,-6.50390625,,,
47.5103755,21008,121.7285156,71,103,-61.5234375,-7.119140625,,,
47.5203743,21018,121.2011719,71,103,-47.9403419,-7.646484375,,,
47.53137517,21029,120.6738281,71,103,-52.734375,-8.173828125,,,
47.54137492,21039,120.234375,71,103,-39.9502831,-8.61328125,,,
47.55237603,21050,119.8828125,71,103,-35.15625,-8.96484375,,,
47.56237435,21060,119.6191406,71,103,-26.3671875,-9.228515625,,,
47.57237458,21070,119.4433594,71,103,-15.980114,-9.404296875,,,
47.58337522,21081,119.2675781,71,103,-17.578125,-9.580078125,,,
47.59385848,21091,119.2675781,71,103,0,-9.580078125,,,
47.60437536,21102,119.2675781,71,103,0,-9.580078125,,,
47.61437511,21112,119.3554688,71,103,7.990057,-9.4921875,,,
47.62437677,21123,119.6191406,71,103,26.3671875,-9.228515625,,,
47.63537526,21133,119.8828125,71,103,26.3671875,-8.96484375,,,
47.64537477,21143,120.1464844,71,103,23.970171,-8.701171875,,,
47.65637541,21154,120.5859375,71,103,43.9453125,-8.26171875,,,
47.66637468,21164,121.1132813,71,103,47.9403419,-7.734375,,,
47.67737746,21175,121.640625,71,103,52.734375,-7.20703125,,,
47.68718243,21185,122.1679688,71,103,52.734375,-6.6796875,,,
47.69818068,21195,122.8710938,71,103,63.9204559,-5.9765625,,,
47.70918179,21206,123.5742188,71,103,70.3125,-5.2734375,,,
47.71918178,21216,124.2773438,71,103,63.9204559,-4.5703125,,,
47.72918701,21227,125.0683594,71,103,79.1015625,-3.779296875,,,
47.73918128,21237,125.859375,71,103,71.9105148,-2.98828125,,,
47.75018311,21248,126.6503906,71,103,79.1015625,-2.197265625,,,
47.76018214,21258,127.5292969,71,103,87.890625,-1.318359375,,,
47.77037191,21268,128.4082031,71,103,79.9005661,-0.439453125,,,
47.7813735,21279,129.1992188,71,103,79.1015625,0.3515625,,,
47.79137349,21289,130.078125,71,103,79.9005661,1.23046875,,,
47.80237174,21300,130.8691406,71,103,79.1015625,2.021484375,,,
47.81237197,21310,131.6601563,71,103,71.9105148,2.8125,,,
47.82337117,21321,132.4511719,71,103,79.1015625,3.603515625,,,
47.83337021,21331,133.2421875,71,103,79.1015625,4.39453125,,,
47.84337234,21341,133.9453125,71,103,63.9204559,5.09765625,,,
47.85456085,21352,134.5605469,71,103,61.5234375,5.712890625,,,
47.86437082,21362,135.1757813,71,103,55.930397,6.328125,,,
47.87537122,21373,135.7910156,71,103,61.5234375,6.943359375,,,
47.88537312,21383,136.2304688,71,103,39.9502831,7.3828125,,,
47.89610386,21394,136.6699219,71,103,43.9453125,7.822265625,,,
47.90645194,21404,137.109375,71,103,43.9453125,8.26171875,,,
47.91645169,21414,137.3730469,71,103,23.970171,8.525390625,,,
47.92745304,21425,137.6367188,71,103,26.3671875,8.7890625,,,
47.9374516,21435,137.8125,71,103,15.980114,8.96484375,,,
47.94845176,21446,137.9003906,71,103,8.7890625,9.052734375,,,
47.95845532,21456,137.9882813,71,103,7.990057,9.140625,,,
47.96845198,21467,137.9003906,71,103,-8.7890625,9.052734375,,,
47.97931862,21477,137.7246094,71,103,-17.578125,8.876953125,,,
47.98950028,21487,137.5488281,71,103,-15.980114,8.701171875,,,
48.00050378,21498,137.2851563,71,103,-26.3671875,8.4375,,,
48.01049972,21508,136.9335938,71,103,-31.960228,8.0859375,,,
48.02050066,21519,136.5820313,71,103,-35.15625,7.734375,,,
48.03150034,21529,136.0546875,71,103,-47.9403419,7.20703125,,,
48.04149985,21540,135.5273438,71,103,-52.734375,6.6796875,,,
48.05250025,21550,157.4121094,71,103,-58.59375,28.56445313,,,
48.06250215,21560,134.296875,71,103,-64.453125,5.44921875,,,
48.07350063,21571,133.59375,71,103,-70.3125,4.74609375,,,
48.08350253,21581,132.890625,71,103,-63.9204559,4.04296875,,,
48.09450054,21592,132.1875,71,103,-70.3125,3.33984375,,,
48.10450053,21602,131.3964844,71,103,-71.9105148,2.548828125,,,
48.11499643,21613,130.5175781,71,103,-87.890625,1.669921875,,,
48.1254127,21623,129.7265625,71,103,-79.1015625,0.87890625,,,
48.13603616,21633,128.8476563,71,103,-79.9005661,0,,,
48.14619994,21644,128.0566406,71,103,-79.1015625,-0.791015625,,,
48.15708399,21654,127.265625,71,103,-71.9105148,-1.58203125,,,
48.16727805,21665,126.3867188,71,103,-87.890625,-2.4609375,,,
48.17788625,21675,125.5957031,71,103,-71.9105148,-3.251953125,,,
48.18820548,21686,124.8046875,71,103,-79.1015625,-4.04296875,,,
48.19846725,21696,124.0136719,71,103,-79.1015625,-4.833984375,,,
48.20911837,21706,123.3105469,71,103,-63.9204559,-5.537109375,,,
48.2194643,21717,122.6953125,71,103,-61.5234375,-6.15234375,,,
48.23029065,21727,122.0800781,71,103,-55.930397,-6.767578125,,,
48.23990607,21738,121.4648438,71,103,-61.5234375,-7.3828125,,,
48.25043893,21748,121.0253906,71,103,-43.9453125,-7.822265625,,,
48.26131892,21758,120.4980469,71,103,-47.9403419,-8.349609375,,,
48.27131701,21769,120.1464844,71,103,-35.15625,-8.701171875,,,
48.28151584,21779,119.8828125,71,103,-23.970171,-8.96484375,,,
48.29251647,21790,119.6191406,71,103,-26.3671875,-9.228515625,,,
48.30295491,21800,119.4433594,71,103,-15.980114,-9.404296875,,,
48.31351566,21811,119.4433594,71,103,0,-9.404296875,,,
48.32351565,21821,119.3554688,71,103,-8.7890625,-9.4921875,,,
48.33351922,21831,119.53125,71,103,15.980114,-9.31640625,,,
48.34451509,21842,119.6191406,71,103,8.7890625,-9.228515625,,,
48.35451531,21852,119.8828125,71,103,23.970171,-8.96484375,,,
48.36551595,21863,120.1464844,71,103,26.3671875,-8.701171875,,,
48.37551618,21873,120.5859375,71,103,39.9502831,-8.26171875,,,
48.38551593,21884,121.0253906,71,103,43.9453125,-7.822265625,,,
48.39651537,21894,121.5527344,71,103,52.734375,-7.294921875,,,
48.40652037,21904,122.0800781,71,103,47.9403419,-6.767578125,,,
48.41752005,21915,122.6953125,71,103,61.5234375,-6.15234375,,,
48.42751789,21925,123.3984375,71,103,63.9204559,-5.44921875,,,
48.43851638,21936,124.1015625,71,103,70.3125,-4.74609375,,,
48.44851828,21946,124.8046875,71,103,63.9204559,-4.04296875,,,
48.4585166,21957,125.5957031,71,103,79.1015625,-3.251953125,,,
48.46951652,21967,126.4746094,71,103,87.890625,-2.373046875,,,
48.47951937,21977,127.265625,71,103,71.9105148,-1.58203125,,,
48.49052167,21988,128.0566406,71,103,79.1015625,-0.791015625,,,
48.50051856,21998,128.9355469,71,103,79.9005661,0.087890625,,,
48.51151562,22009,129.7265625,71,103,79.1015625,0.87890625,,,
48.52151585,22019,130.5175781,71,103,71.9105148,1.669921875,,,
48.53151727,22030,131.3964844,71,103,87.890625,2.548828125,,,
48.54251599,22040,132.1875,71,103,79.1015625,3.33984375,,,
48.5525198,22050,132.890625,71,103,63.9204559,4.04296875,,,
48.56351686,22061,133.59375,71,103,70.3125,4.74609375,,,
48.57351589,22071,134.2089844,71,103,55.930397,5.361328125,,,
48.58451629,22082,134.9121094,71,103,70.3125,6.064453125,,,
48.59451628,22092,135.4394531,71,103,47.9403419,6.591796875,,,
48.60451555,22103,135.9667969,71,103,52.734375,7.119140625,,,
48.61551547,22113,136.40625,71,103,43.9453125,7.55859375,,,
48.62551975,22123,136.8457031,71,103,39.9502831,7.998046875,,,
48.63651609,22134,137.1972656,71,103,35.15625,8.349609375,,,
48.64651585,22144,137.3730469,71,103,15.980114,8.525390625,,,
48.65751553,22155,137.6367188,71,103,26.3671875,8.7890625,,,
48.66751671,22165,137.7246094,71,103,7.990057,8.876953125,,,
48.67751813,22176,137.8125,71,103,8.7890625,8.96484375,,,
48.68851566,22186,137.7246094,71,103,-8.7890625,8.876953125,,,
48.69851637,22196,137.6367188,71,103,-7.990057,8.7890625,,,
48.70951676,22207,137.4609375,71,103,-17.578125,8.61328125,,,
48.7195158,22217,137.1972656,71,103,-23.970171,8.349609375,,,
48.72951531,22228,136.9335938,71,103,-26.3671875,8.0859375,,,
48.74051642,22238,136.4941406,71,103,-39.9502831,7.646484375,,,
48.75151634,22249,136.1425781,71,103,-35.15625,7.294921875,,,
48.761518,22259,135.6152344,71,103,-52.734375,6.767578125,,,
48.77152085,22269,135,71,103,-55.930397,6.15234375,,,
48.78251934,22280,134.3847656,71,103,-61.5234375,5.537109375,,,
48.79251909,22290,133.7695313,71,103,-55.930397,4.921875,,,
48.80252004,22301,133.0664063,71,103,-70.3125,4.21875,,,
48.81351662,22311,132.3632813,71,103,-70.3125,3.515625,,,
48.82351708,22322,131.5722656,71,103,-71.9105148,2.724609375,,,
48.83451605,22332,130.78125,71,103,-79.1015625,1.93359375,,,
